Date,Open,High,Low,Close,Adj Close,Volume
1996-08-20,15.105139,15.743385,15.020040,15.426196,10.642387,162500655
1996-08-21,15.843957,16.199827,15.743385,16.199827,11.176108,142519546
1996-08-22,16.710423,16.822599,16.219168,16.315872,11.256166,216770733
1996-08-23,16.323608,16.691082,16.246244,16.513147,11.392264,161606818
1996-08-26,16.362289,16.509279,16.122463,16.188223,11.168102,128940716
1996-08-27,16.168882,16.265587,15.936792,16.056705,11.077368,139282213
1996-08-28,16.091518,16.536356,16.091518,16.505411,11.386927,79331130
1996-08-29,16.551828,16.590509,16.315872,16.350685,11.280181,80394945
1996-08-30,16.331345,16.416445,16.253981,16.366158,11.290858,56429377
1996-09-02,16.408707,16.513147,16.331345,16.455126,11.352236,54505978
1996-09-03,16.513147,16.625324,15.944529,16.041233,11.066695,127423842
1996-09-04,15.956133,16.099255,15.867166,16.060574,11.080037,62615791
1996-09-05,16.126331,16.342949,16.126331,16.300400,11.245491,66237674
1996-09-06,16.366158,16.389366,16.099255,16.165014,11.152091,51619588
1996-09-09,16.161144,16.168882,15.975474,16.041233,11.066695,49866814
1996-09-10,16.025761,16.025761,15.801407,15.898111,10.967957,66720462
1996-09-11,15.867166,16.083782,15.635076,15.727912,10.850537,57561053
1996-09-12,15.627340,15.720176,15.356569,15.611868,10.770479,125382170
1996-09-13,15.700835,15.731780,15.437801,15.476482,10.677078,83967063
1996-09-16,15.399119,15.399119,14.807292,14.923336,10.295468,96549939
1996-09-17,14.934941,15.317888,14.915600,15.147689,10.450246,81795484
1996-09-18,15.085799,16.052837,15.066458,15.886506,10.959950,94075891
1996-09-19,15.932924,16.056705,15.240525,15.314020,10.564998,113446890
1996-09-20,15.286943,15.546109,15.163162,15.228920,10.506288,73409700
1996-09-23,15.167030,15.240525,14.865314,15.031645,10.370191,75263298
1996-09-24,15.085799,15.310152,15.047117,15.147689,10.450246,60971595
1996-09-25,15.310152,15.549977,15.201843,15.255997,10.524970,68373059
1996-09-26,15.178634,15.232789,14.892391,15.016172,10.359518,60711781
1996-09-27,15.004567,15.004567,14.478499,14.555862,10.041952,119136943
1996-09-30,14.466894,14.845973,14.343113,14.780215,10.196731,114795724
1996-10-01,14.853709,14.919468,14.586807,14.741533,10.170045,85942811
1996-10-02,14.741533,14.741533,14.741533,14.741533,10.170045,0
1996-10-03,14.892391,15.078062,14.567466,14.675774,10.124678,70454802
1996-10-04,14.757006,14.873050,14.408872,14.753137,10.178050,83112003
1996-10-07,14.787951,14.787951,13.964034,14.466894,9.980573,125587049
1996-10-08,14.397267,14.698983,14.045265,14.528785,10.023271,90780391
1996-10-09,14.698983,14.853709,14.486235,14.718324,10.154034,80927499
1996-10-10,14.675774,15.163162,14.606148,15.112876,10.426230,89742428
1996-10-11,15.182503,15.356569,14.938809,15.093535,10.412888,100743801
1996-10-14,14.950413,15.008436,14.586807,14.648697,10.105998,74612470
1996-10-15,14.555862,14.815028,14.370190,14.606148,10.076644,74857419
1996-10-16,14.857578,14.927204,14.532653,14.582939,10.060630,64287131
1996-10-17,14.509444,15.085799,14.377927,14.958150,10.319487,129531437
1996-10-18,15.047117,15.317888,14.838237,15.070326,10.396875,207410324
1996-10-21,15.070326,15.070326,15.070326,15.070326,10.396875,0
1996-10-22,15.182503,15.898111,15.182503,15.607999,10.767810,186726683
1996-10-23,16.416445,16.609852,16.168882,16.517015,11.394932,148330458
1996-10-24,16.629192,17.089502,16.137936,16.300400,11.245491,306758110
1996-10-25,16.242376,16.652401,16.211432,16.551828,11.418950,141765956
1996-10-28,16.633060,16.710423,16.284925,16.366158,11.290858,91797672
1996-10-29,16.288794,16.710423,15.940661,16.110859,11.114730,117861140
1996-10-30,16.110859,16.110859,16.110859,16.110859,11.114730,0
1996-10-31,15.824616,15.824616,15.441669,15.627340,10.781155,80743949
1996-11-01,15.739517,16.710423,15.120612,15.221184,10.500949,81491721
1996-11-04,15.085799,15.085799,14.451421,14.598411,10.071305,101463136
1996-11-05,14.555862,14.749269,14.234805,14.323772,9.881834,79213503
1996-11-06,14.014320,14.331509,13.627505,14.153574,9.764418,173114892
1996-11-07,14.343113,14.416608,14.157442,14.350849,9.900516,91237973
1996-11-08,14.428213,14.551993,13.964034,14.478499,9.988581,72198528
1996-11-11,14.138101,14.385663,13.987243,14.192255,9.791101,74077331
1996-11-12,14.192255,14.192255,14.192255,14.192255,9.791101,0
1996-11-13,14.080079,14.524916,14.080079,14.443685,9.964561,42263057
1996-11-14,14.389531,14.466894,14.184519,14.254146,9.833801,36465071
1996-11-15,14.207728,14.536521,14.161310,14.435949,9.959225,41352416
1996-11-18,14.505576,14.869182,14.505576,14.830501,10.231421,74090904
1996-11-19,14.865314,14.927204,14.501707,14.644829,10.103329,68099673
1996-11-20,14.660302,14.660302,14.087815,14.145837,9.759078,53681942
1996-11-21,14.122628,14.281223,13.759022,13.898275,9.588288,96769682
1996-11-22,13.747418,13.979507,13.666186,13.759022,9.492217,107101485
1996-11-25,13.712604,14.722192,13.441833,14.416608,9.945881,164881636
1996-11-26,14.668038,15.058722,14.161310,14.652565,10.108665,183775663
1996-11-27,14.157442,14.157442,13.712604,14.049133,9.692364,102662028
1996-11-28,14.080079,14.230937,13.886671,13.975639,9.641662,60004726
1996-11-29,14.072342,14.180651,13.948561,14.025925,9.676352,46489234
1996-12-02,13.944693,14.153574,13.859594,13.991111,9.652334,33767402
1996-12-03,13.925353,14.420476,13.902144,14.103288,9.729727,92385808
1996-12-04,14.002716,14.002716,13.701000,13.906012,9.593625,62287469
1996-12-05,13.778363,14.304432,13.673923,14.145837,9.759078,87287122
1996-12-06,14.215464,14.308300,14.080079,14.169046,9.775091,51448964
1996-12-09,14.080079,14.277355,14.068474,14.145837,9.759078,37558616
1996-12-10,14.080079,14.111024,13.813176,13.902144,9.590957,50711532
1996-12-11,13.960166,14.876918,13.960166,14.873050,10.260776,94396457
1996-12-12,15.008436,15.112876,14.490103,14.548125,10.036613,112105164
1996-12-13,14.474630,14.621620,14.335377,14.551993,10.039281,58396723
1996-12-16,14.644829,15.163162,14.644829,15.070326,10.396875,91661948
1996-12-17,15.047117,15.170898,14.714456,14.869182,10.258109,77915080
1996-12-18,15.085799,15.375910,14.981359,15.089667,10.410219,91256070
1996-12-19,15.047117,15.279206,14.911732,15.097403,10.415556,61698686
1996-12-20,15.286943,15.898111,15.286943,15.782066,10.887897,165689515
1996-12-23,15.855561,15.855561,15.441669,15.546109,10.725114,96049701
1996-12-24,15.503559,15.627340,15.356569,15.515164,10.703766,70532358
1996-12-25,15.515164,15.515164,15.515164,15.515164,10.703766,0
1996-12-26,15.782066,16.304268,15.782066,16.226904,11.194789,66787678
1996-12-27,16.226904,16.226904,16.226904,16.226904,11.194789,0
1996-12-30,16.226904,16.226904,16.226904,16.226904,11.194789,0
1996-12-31,16.304268,16.323608,15.867166,15.987078,11.029334,48168329
1997-01-01,16.207563,17.058558,16.207563,16.973457,11.709828,130531268
1997-01-02,17.016006,17.019875,16.524752,16.571171,11.432294,96266858
1997-01-03,16.443521,16.807127,16.443521,16.764578,11.565723,90690555
1997-01-06,16.865149,16.942513,16.594379,16.656269,11.491003,60709843
1997-01-07,16.640797,16.899963,16.540224,16.772314,11.571061,89004996
1997-01-08,17.170732,17.402822,16.903831,17.046953,11.760533,124961427
1997-01-09,16.923172,17.166864,16.814863,17.008270,11.733845,93056024
1997-01-10,17.290646,17.360273,17.116579,17.221020,11.880621,93742398
1997-01-13,17.019875,17.251965,16.903831,17.193941,11.861937,77200915
1997-01-14,17.329329,18.219004,17.143656,17.878607,12.334282,99288326
1997-01-15,18.180323,19.131887,18.068146,19.131887,13.198907,169563456
1997-01-16,20.474136,20.474136,18.373730,18.656103,12.870667,196689447
1997-01-17,18.025595,19.108679,18.025595,18.849512,13.004101,168255985
1997-01-20,18.876589,18.915272,18.048803,18.176453,12.539765,99347786
1997-01-21,18.064278,18.335049,17.646517,17.820583,12.294252,104877556
1997-01-22,18.335049,19.069998,18.335049,19.039051,13.134862,134919020
1997-01-23,19.039051,19.039051,19.039051,19.039051,13.134862,0
1997-01-24,19.495495,20.203365,19.495495,20.044771,13.828695,240126837
1997-01-27,20.501213,21.274843,20.385168,20.756512,14.319722,238437401
1997-01-28,21.178141,21.363811,20.706226,21.294186,14.690657,154616402
1997-01-29,22.280563,22.280563,20.756512,21.216822,14.637282,232378309
1997-01-30,20.810665,21.545614,20.771984,21.193613,14.621275,273537480
1997-01-31,20.775852,21.120117,20.423851,20.717831,14.293036,236429337
1997-02-03,20.075718,20.481873,19.340769,19.576725,13.505799,178159935
1997-02-04,19.541912,20.725567,19.464548,20.408379,14.079546,224932896
1997-02-05,21.004074,21.189745,20.214970,20.350355,14.039515,169652646
1997-02-06,20.350355,20.911238,20.079584,20.679150,14.266351,205554141
1997-02-07,20.771984,21.309658,20.578577,21.170404,14.605264,209563806
1997-02-10,21.178141,21.236162,20.725567,21.093040,14.551888,149062073
1997-02-11,20.961523,21.425701,20.888029,21.267109,14.671979,117128879
1997-02-12,21.274843,21.526274,21.011810,21.185877,14.615933,116194324
1997-02-13,21.062096,21.270975,20.934446,21.108515,14.562565,93437989
1997-02-14,21.042755,21.274843,21.023415,21.197481,14.623943,66634504
1997-02-17,21.468252,21.661659,21.158800,21.286449,14.685319,107895792
1997-02-18,21.313526,21.313526,20.597918,20.752644,14.317056,115733510
1997-02-19,20.895765,21.166536,20.613390,21.108515,14.562565,134011611
1997-02-20,21.042755,21.158800,20.783588,20.899633,14.418461,96606168
1997-02-21,20.733303,20.837744,20.532160,20.601786,14.212976,92476290
1997-02-24,20.447060,20.462532,19.731451,19.828156,13.679255,110468078
1997-02-25,19.727583,20.799063,19.576725,20.230442,13.956794,236874640
1997-02-26,20.106663,20.539894,19.990618,20.412247,14.082215,118826717
1997-02-27,20.508949,20.946051,20.493477,20.864820,14.394442,128925205
1997-02-28,22.531994,23.131557,22.125837,22.725403,15.678041,76201084
1997-03-03,23.758200,24.253323,23.479692,23.611210,16.289150,154672631
1997-03-04,23.711781,23.978683,23.398460,23.820089,16.433254,135154921
1997-03-05,24.601458,24.752316,23.069668,23.514505,16.222439,289382249
1997-03-06,23.139296,23.441011,22.938150,23.263075,16.048977,192706927
1997-03-07,23.263075,23.263075,23.263075,23.263075,16.048977,0
1997-03-10,22.775688,22.775688,22.017530,22.141312,15.275082,177189187
1997-03-11,21.971111,22.203201,20.733303,20.961523,14.461158,261983518
1997-03-12,21.731287,21.959509,21.243898,21.564957,14.877462,201395180
1997-03-13,21.773836,21.804783,21.151064,21.282581,14.682654,128335130
1997-03-14,21.042755,22.048475,20.949921,21.711946,14.978864,313375609
1997-03-17,21.812517,22.125837,21.553352,22.013662,15.187018,219187261
1997-03-18,22.009794,22.659643,21.940166,22.303774,15.387160,213835224
1997-03-19,22.740875,22.841448,21.739023,21.843464,15.069602,163907657
1997-03-20,21.700340,22.276695,21.448912,21.990454,15.171009,198537228
1997-03-21,22.280563,22.504917,22.145180,22.323114,15.400505,137281258
1997-03-24,22.323114,22.323114,22.323114,22.323114,15.400505,0
1997-03-25,22.493313,22.590017,22.129705,22.323114,15.400505,147047546
1997-03-26,22.570677,22.891733,22.477840,22.566809,15.568629,192649406
1997-03-27,22.473972,22.644171,22.319246,22.559071,15.563290,103143524
1997-03-28,22.559071,22.559071,22.559071,22.559071,15.563290,0
1997-03-31,20.980865,20.980865,20.303938,20.331015,14.026178,1682973
1997-04-01,18.748940,20.574709,18.567137,20.199497,13.935441,221157193
1997-04-02,20.880293,21.031151,20.288465,20.539894,14.170279,170677683
1997-04-03,20.574709,20.868689,20.361959,20.725567,14.298374,134512496
1997-04-04,20.416115,20.713963,20.272993,20.636599,14.236992,90238789
1997-04-07,20.559237,20.574709,20.292334,20.427719,14.092890,81928622
1997-04-08,20.427719,20.427719,20.427719,20.427719,14.092890,0
1997-04-09,21.035019,21.286449,20.899633,21.216822,14.637282,162871633
1997-04-10,20.926710,21.023415,19.824287,20.586313,14.202304,158776656
1997-04-11,19.882309,20.961523,19.847496,20.717831,14.293036,130626921
1997-04-14,20.717831,20.717831,20.717831,20.717831,14.293036,0
1997-04-15,20.713963,20.841612,20.392904,20.543762,14.172944,87594762
1997-04-16,20.543762,20.543762,20.543762,20.543762,14.172944,0
1997-04-17,20.810665,21.727419,20.717831,21.638451,14.928161,166353914
1997-04-18,21.638451,21.638451,21.638451,21.638451,14.928161,0
1997-04-21,21.777704,23.154766,21.746759,23.147032,15.968919,187957245
1997-04-22,23.673100,24.601458,22.980700,23.429405,16.163727,335363489
1997-04-23,23.982552,24.059916,23.634418,23.719519,16.363873,176703814
1997-04-24,23.816221,23.885847,23.448748,23.564791,16.257126,129634199
1997-04-25,23.437141,23.680836,23.386856,23.630550,16.302490,111922260
1997-04-28,23.595737,23.796881,23.479692,23.611210,16.289150,80058867
1997-04-29,23.522242,23.649891,23.448748,23.607342,16.286480,72225026
1997-04-30,24.175961,24.350027,23.905190,23.959343,16.529324,156895914
1997-05-01,23.959343,23.959343,23.959343,23.959343,16.529324,0
1997-05-02,23.750463,23.823957,23.576397,23.622814,16.297153,75386742
1997-05-05,23.301758,23.402328,23.077404,23.143164,15.966254,118988293
1997-05-06,23.208921,23.518373,23.135426,23.425537,16.161051,91628341
1997-05-07,23.518373,23.518373,23.224394,23.270811,16.054314,63786246
1997-05-08,23.278547,23.394592,23.162502,23.352043,16.110355,45863612
1997-05-09,23.402328,23.433273,23.247602,23.301758,16.075663,39354047
1997-05-12,23.286283,23.344307,22.597754,22.659643,15.632672,126209439
1997-05-13,22.628698,22.783424,22.559071,22.640303,15.619330,76733637
1997-05-14,22.651907,22.969095,22.292170,22.903337,15.800798,165133694
1997-05-15,22.764084,22.938150,22.686722,22.756348,15.699388,90367403
1997-05-16,22.706060,22.860786,22.675116,22.802765,16.308220,53703916
1997-05-19,23.054195,23.294022,22.872393,22.988438,16.441011,74370107
1997-05-20,22.996174,23.116085,22.914942,22.984568,16.438244,29821721
1997-05-21,22.976831,22.976831,22.555202,22.628698,16.183733,70805745
1997-05-22,22.675116,22.706060,22.241882,22.423685,16.037111,113627855
1997-05-23,22.357927,22.779556,22.172256,22.454632,16.059240,153828559
1997-05-26,22.377268,22.528126,22.241882,22.292170,15.943052,65782676
1997-05-27,22.381136,22.620962,21.831860,22.021399,15.749397,156083511
1997-05-28,22.125837,22.268961,21.804783,21.858936,15.633206,66947315
1997-05-29,21.808649,22.914942,21.731287,22.764084,16.280556,234118157
1997-05-30,22.903337,23.394592,22.764084,23.290154,16.656796,221407312
1997-06-02,23.479692,23.669231,23.251471,23.560923,16.850443,151272430
1997-06-03,23.595737,24.052179,23.286283,23.468088,16.784052,166724246
1997-06-04,23.673100,23.777540,23.406197,23.499033,16.806177,80650881
1997-06-05,23.704044,24.388708,23.618946,24.040573,17.193480,274340835
1997-06-06,24.137278,24.233982,23.789145,23.839430,17.049627,125271006
1997-06-09,23.673100,24.125673,23.557055,23.897453,17.091124,149579115
1997-06-10,24.137278,24.369368,23.967079,24.261059,17.351170,141353615
1997-06-11,24.562775,24.794865,24.450600,24.547302,17.555891,130881564
1997-06-12,24.555038,25.139130,24.524094,25.065636,17.926592,189593038
1997-06-13,25.220362,25.413769,24.794865,24.980536,17.865732,142896340
1997-06-16,24.825809,24.910910,24.233982,24.396444,17.447994,124350024
1997-06-17,24.678820,24.988272,24.613062,24.744577,17.696972,125526942
1997-06-18,25.220362,25.487265,24.937986,25.046293,17.912760,110319429
1997-06-19,24.833546,26.612896,24.721369,26.450434,18.916979,267424745
1997-06-20,26.771490,28.276203,26.728941,27.827497,19.901836,328897226
1997-06-23,28.121475,28.755854,28.102137,28.241388,20.197849,172718708
1997-06-24,28.237520,28.779062,28.098267,28.535370,20.408098,141400795
1997-06-25,29.320604,29.699682,28.314884,28.512159,20.391499,324707889
